품목기준코드,품목명,업체명,회수사유내용,강제여부구분,승인일자,회수명령일자,사업자번호,표준코드,
201907633,라니탄큐정,미래바이오제약(주),유통제품품질우려,N,20250922134931,20250514,1258139744,8806575034905|8806575034912|8806575034929|8806575034936|8806575034943|8806575034950|8806575034967|8806575034974|8806575034981,
201907913,브이타민큐정,미래바이오제약(주),유통제품품질우려,N,20250922135103,20250514,1258139744,8806575035100|8806575035117,
202005973,리치칼비정,미래바이오제약(주),유통제품품질우려,N,20250922135003,20250514,1258139744,8806575037401|8806575037418,
202007078,멀티브큐골드정,미래바이오제약(주),유통제품품질우려,N,20250922135047,20250514,1258139744,8806575038101|8806575038118,
202102818,셀레타민정,미래바이오제약(주),유통제품품질우려,N,20250922134948,20250514,1258139744,8806575038408|8806575038415|8806575038422,
202103684,트루액티비오정,미래바이오제약(주),유통제품품질우려,N,20250922135020,20250514,1258139744,8806575038705|8806575038712|8806575038729,
202106513,디케이정,미래바이오제약(주),유통제품품질우려,N,20250922134900,20250513,1258139744,8806575039108|8806575039115|8806575039122,
201906187,파로자트정10밀리그램(파록세틴염산염수화물),한림제약(주),불순물(N-nitroso-paroxetine)초과검출에따른사전예방적조치로시중유통품에대해영업자회수,N,20250529163922,20250512,1358102638,8806453062204|8806453062211|8806453062228,
200504615,현진절패모,(주)현진제약,중금속(카드뮴),Y,20250526131444,20250509,2048189192,8800648014801|8800648014818|8800648014825|8800648014832,
202201793,좋은날황사방역마스크(KF94)(대형)(흰색|검정색|분홍색|노란색|회색|진한녹색|연한황색|진한분홍색|상아색|보라색),대풍테크,품질부적합(분진포집효율),Y,20250522103314,20250508,1037700238,-,
200400315,국제레바미피드정,국제약품(주),타제품[아나록소정(록소프로펜나트륨수화물)]혼입우려에따른영업자회수,N,20250730172650,20250507,2078100309,8806437001205|8806437001212|8806437001229|8806437001236,
201108775,선일자소엽,농업회사법인선일생약주식회사,순도시험1)이물가)줄기,Y,20250514150405,20250507,1328199911,8800617004901|8800617004918|8800617004925|8800617004932|8800617004949,
201306745,자연세상차전자,(주)자연세상,잔류농약,Y,20250514150134,20250507,1278641862,8800675016601|8800675016618|8800675016625|8800675016632|8800675016649,
199600065,넨시스판크레아틴장용과립(원료),(주)제이씨바이오,순도시험2)지방,Y,20250513084434,20250502,5978603709,-,
201701536,파마파록세틴정10밀리그램(파록세틴염산염수화물),(주)한국파마,불순물(N-nitroso-paroxetine)초과검출에따른사전예방적조치로시중유통품에대해영업자회수,N,20250529163957,20250429,1248115899,8806530059004|8806530059011|8806530059028,
200200325,테이코신주(테이코플라닌),일동제약(주),시판후안정성시험결과수분부적합에따른영업자회수,N,20250722103412,20250425,6828500435,8806429022706|8806429022713|8806429022720,
200707503,푸른무약마인,(주)푸른무약,성상,Y,20250502101002,20250424,2048181939,8800687004702|8800687004719|8800687004726|8800687004733|8800687004740,
201905015,나음유백피,(주)나음제약,성상,Y,20250502101040,20250424,2828601283,8800645013104|8800645013111|8800645013128|8800645013135,
200806885,히스탄에프정16mg(베타히스틴염산염),대한뉴팜(주),불순물(N-nitroso-batahistine)초과검출에따른사전예방적조치로시중유통품에대해영업자회수,N,20250626152708,20250423,2298110729,8806476016604|8806476016611|8806476016628|8806699047607|8806699047614|8806699047621|8806699047638|8806699047645,
200807169,히스탄에프정24mg(베타히스틴염산염),대한뉴팜(주),불순물(N-nitroso-batahistine)초과검출에따른사전예방적조치로시중유통품에대해영업자회수,N,20250626152718,20250423,2298110729,8806476029604|8806476029611|8806699047805|8806699047812|8806699047829|8806699047836|8806699047843,
200612520,씨케이오가피,씨케이(주),품질부적합중금속(납)기준초과,Y,20250526140607,20250421,2048123491,8800619007207|8800619007214|8800619007221|8800619007238,
201207542,카나브정30밀리그램(피마사르탄칼륨삼수화물),(주)보령,타제품라벨혼입에따른영업자회수,N,20250526154920,20250421,2088100281,8806419059408|8806419059415|8806419059422|8806419059439|8806419059446,
201402950,베타히스정24밀리그램(베타히스틴염산염),(주)휴온스메디텍,불순물(N-nitroso-betahistine)초과검출우려에따른사전예방적조치로시중유통품에대한영업자회수,N,20250619095158,20250421,6178124930,8806704005905|8806704005912|8806704005929,
201900536,엔탭허브산수유,(주)엔탭허브,잔류농약,Y,20250428101635,20250421,3308101200,8800626013406|8800626013413|8800626013420,
200701789,태극인한인진,(주)태극인농업회사법인,카드뮴부적합,Y,20250423103059,20250417,5058177793,8800638007004|8800638007011|8800638007028|8800638007035,
201700900,메네신정(베타히스틴염산염),(주)테라젠이텍스,불순물(N-nitroso-batahistine)초과검출에따른사전예방적조치로시중유통품에대해영업자회수,N,20250514161211,20250417,1348545665,8806985036803|8806985036810|8806985036827|8806985036834,
202201592,브이스타시그니처핏보건용마스크(KF94)(흰색/대형|중형|소형)(검정색/대형|중형|소형)(산호색/중형|소형)(연한황색/중형)(진한회색/검정색끈|회색끈/대형|중형)(진한녹색/검정색끈/대형|중형)(연보라색/대형|중형|소형)(연갈색/검정색끈|황갈색끈/대형|중형|소형)(상아색/검정색끈|흰색끈|상아색끈/대형|중형|소형)(연한회색/검정색끈|흰색끈|연한회색끈/대형|중형|소형)(연분홍색/흰색끈/소형)(분홍색/검정색끈|흰색끈|산호색끈/대형|중형)(노란색/흰색끈|노란색끈/소형)(연한청록색/중형|소형),주식회사지앤티클린,분진포집효율부적합,Y,20250423103138,20250417,5038614521,-,
200807391,메가베타정24mg(베타히스틴염산염),(주)휴온스,불순물(N-nitroso-betahistine)초과검출우려에따른사전예방적조치로시중유통품에대한영업자회수자진회수,N,20250512134634,20250415,8638700270,8806706043806|8806706043813|8806706043820|8806706043837|8806706043844,
201803170,베네프정(시나칼세트염산염),(주)유유제약,불순물(N-nitroso-cinacalcet)초과검출우려에따른사전예방적조치로시중유통품에대한영업자회수,N,20250415111217,20250409,1238101790,8806445026009|8806445026016|8806445026023,
200001147,스몰크림(프레드니솔론발레로아세테이트),알리코제약(주),‘스몰크림(프레드니솔론발레로아세테이트)’제품에‘아크라손크림(수출명:사프티덤크림(Safticream)|젠트리크림)’튜브가사용됨에따른영업자회수,N,20250409132759,20250408,1348115033,8806560006603|8806560006610,
200105266,풍산백선피,풍산주식회사,성상부적합,Y,20250416091847,20250408,5088102535,8800679011800|8800679011817|8800679011824,
201109482,참조은상엽,참조은제약,성상,Y,20250429131319,20250408,4070628007,8800674006108|8800674006115,
202002095,이트코나졸캡슐(이트라코나졸),(주)인트로바이오파마,시판후안정성시험에서기준일탈(용출시험)에따른영업자회수,N,20250710091448,20250407,1348673663,8800524017001|8800524017018|8800524017025,
202203924,이코사연질캡슐300밀리그램(이코사펜트산에틸),대웅바이오(주),장기안정성시험에서성상부적합에따른영업자회수,N,20250430152116,20250407,1248677584,8806940041903|8806940041910|8806940041927,
200505205,조화반하,(주)조화제약,이산화황,Y,20251114132955,20250404,1328625049,8800700030305|8800700030312|8800700030329|8800700030336,
201900549,엔탭허브백두구,(주)엔탭허브,건조감량,Y,20250421131540,20250404,3308101200,8800626009706|8800626009713|8800626009720,
201201271,자렐토정15밀리그램(리바록사반),바이엘코리아(주),변경사항(사용상의주의사항)미반영에의한영업자회수,N,-,20250402,1208100467,8806411057402|8806411057419|8806411057426|8806411057433|8806411057440|8806411057457,
199700873,대우로라타딘정(수출명:로미딘정|라틴정|필미딘정),대우제약(주),낱알식별표시가잘못표시됨,N,20250516152309,20250331,6038109769,8806496001604|8806496001611|8806496001628|8806496001635|8806496001642|8806496001659|8806496001666,
202000798,패티오돌주사(아이오다이즈드오일),동국제약(주),안정성시험일부항목(흡광도시험)기준일탈로인한영업자회수,N,-,20250331,3018508241,8806534044808|8806534044815|8806534044822|8806534044839|8806534044907|8806534044914|8806534044921|8806534044938,
201803406,퍼슨시나칼셋정25밀리그램(시나칼세트염산염),(주)퍼슨,불순물(N-nitroso-cinacalcet)초과검출우려에따른사전예방적조치로시중유통품에대한영업자회수,N,20250425131829,20250326,1308168218,8806205002601|8806205002618|8806574017305|8806574017312,
200504502,현진백두구,(주)현진제약,건조감량,Y,20250402131007,20250321,2048189192,8800648004703|8800648004710|8800648004727|8800648004734|8800648004741|8800648004758|8800648004765,
201606563,시나세트정(시나칼세트염산염),알보젠코리아(주),불순물(N-nitroso-cinacalcet)초과검출우려에따른사전예방적조치로시중유통품에대해영업자회수,N,20250626160214,20250319,2158121950,8806526063305|8806526063312,
200705819,비씨아토르바스타틴정(아토르바스타틴칼슘수화물),(주)비씨월드제약,제품명오기*에따른영업자회수*‘비씨아토르바스타틴정’이‘비싸아토르타스타틴정’으로표기,N,20250415162628,20250317,1398111269,8806531006007|8806531006014|8806531006021|8806531006038,
200712032,비씨아토르바스타틴정20밀리그램(아토르바스타틴칼슘수화물),(주)비씨월드제약,제품명오기*에따른영업자회수*‘비씨아토르바스타틴정’이‘비싸아토르타스타틴정’으로표기,N,20250415162641,20250317,1398111269,8806531006106|8806531006113|8806531006120,
202000426,클로드릴정(클로피도그렐황산수소염),(주)새한제약,시판후안정성시험에서기타개개유연물질초과에따른영업자회수,N,20250529080242,20250317,1258103547,8806513007701|8806513007718|8806513007725,
202201526,수피아더뉴황사방역마스크(KF94)(대형)(연갈색|연분홍색),주식회사미연다글로벌,품질부적합(분진포집효율)*회수대상은연갈색에한함,Y,20250403111938,20250317,6668702264,-,
201206631,수성멸균거즈에스3호,수성위생재료공업사,완제품품질검사일부미실시(무균시험),N,20250523161321,20250313,6211974223,-,
202005923,에스엠피황사방역마스크(KF94),주식회사위지피제약,품질부적합(분진포집효율),Y,20250410163919,20250313,5438601795,-,
202201601,1.에어라몬보건용마스크(KF94)(흰색)(대형)|2.에어라몬보건용마스크(KF94)(검정색)(대형),주식회사인영,품질부적합(분진포집효율),Y,20250319152634,20250313,5898101383,-,
202201655,수피아더뉴황사방역마스크(KF94)(대형)(회색),주식회사미연다글로벌,품질부적합(분진포집효율),Y,20250403112004,20250313,6668702264,-,
202201330,테네틴엠서방정20/1000밀리그램,대원제약(주),첨부문서(설명서)*오부착병발견에따른영업자회수*주성분|효능·효과가동일한㈜메디카코리아‘테넬엠서방정’,N,20250403143927,20250310,2078136336,8806718074805|8806718074812,
200607198,녹원창출,녹원제약(주),확인시험|순도시험4)백출,Y,20250317131402,20250307,1278197022,8800676008902|8800676008919|8800676008926|8800676008933,
201902446,영진설트랄린정50밀리그램(설트랄린염산염),영진약품(주),포장재와내용물이상이한병발견에따른영업자회수*내용물:라베뉴정10/500밀리그램(라베프라졸나트륨|탄산수소나트륨),N,20250321141042,20250307,2188100352,8806424043706|8806424043713|8806424043720,
202005828,시나비엠정25밀리그램(시나칼세트염산염),(주)팜젠사이언스,불순물(N-nitroso-cinacalcet)초과검출우려에따른사전예방적조치로시중유통품에대해영업자회수,N,20250317141816,20250305,1248136540,8806701050304|8806701050311|8806701050328,
202105654,에이앤피황사방역마스크(KF94)(대형)(흰색|검정색),(주)하이브,품질부적합(분진포집효율),Y,20250317141739,20250305,4118603628,-,
